Id_A,SAME_AS,Id_B
18782014,SAME_AS,18891719
18811719,SAME_AS,18891720
18571792,SAME_AS,18891720
18782010,SAME_AS,18891720
18811604,SAME_AS,18891725
18570043,SAME_AS,18891725
18781916,SAME_AS,18891725
18781917,SAME_AS,18891726
18811606,SAME_AS,18891726
18811607,SAME_AS,18891727
18781918,SAME_AS,18891727
18781919,SAME_AS,18891728
18811608,SAME_AS,18891728
18811609,SAME_AS,18891729
18782023,SAME_AS,18891731
18811731,SAME_AS,18891731
18811732,SAME_AS,18891732
18571349,SAME_AS,18891732
18782024,SAME_AS,18891732
18811733,SAME_AS,18891733
18782025,SAME_AS,18891733
18782028,SAME_AS,18891734
18811736,SAME_AS,18891734
18811735,SAME_AS,18891735
18782027,SAME_AS,18891735
18782029,SAME_AS,18891736
18811737,SAME_AS,18891736
18811739,SAME_AS,18891738
18782032,SAME_AS,18891738
18811740,SAME_AS,18891739
18782033,SAME_AS,18891739
18570372,SAME_AS,18891739
18782035,SAME_AS,18891740
18811742,SAME_AS,18891741
18571802,SAME_AS,18891741
18782036,SAME_AS,18891741
18811743,SAME_AS,18891742
18280376,SAME_AS,18891743
18781985,SAME_AS,18891743
18811744,SAME_AS,18891743
18330752,SAME_AS,18891743
18571806,SAME_AS,18891743
18391290,SAME_AS,18891743
18811748,SAME_AS,18891744
18781988,SAME_AS,18891744
18811749,SAME_AS,18891745
18781989,SAME_AS,18891745
18571580,SAME_AS,18891745
18781990,SAME_AS,18891746
18811750,SAME_AS,18891746
18811753,SAME_AS,18891751
18782040,SAME_AS,18891751
18571813,SAME_AS,18891751
18570694,SAME_AS,18891752
18811754,SAME_AS,18891752
18811755,SAME_AS,18891753
18782042,SAME_AS,18891753
18811756,SAME_AS,18891754
18811757,SAME_AS,18891755
18811752,SAME_AS,18891759
18782039,SAME_AS,18891759
18811490,SAME_AS,18891760
18782714,SAME_AS,18891760
18780889,SAME_AS,18891761
18811003,SAME_AS,18891761
18782718,SAME_AS,18891763
18811494,SAME_AS,18891763
18811491,SAME_AS,18891764
18782715,SAME_AS,18891764
18811492,SAME_AS,18891765
18782716,SAME_AS,18891765
18811493,SAME_AS,18891766
18782717,SAME_AS,18891766
18810892,SAME_AS,18891767
18570473,SAME_AS,18891767
18780787,SAME_AS,18891767
18810802,SAME_AS,18891768
18811767,SAME_AS,18891772
18782059,SAME_AS,18891772
18782060,SAME_AS,18891773
18572064,SAME_AS,18891773
18811768,SAME_AS,18891773
18812532,SAME_AS,18891774
18781847,SAME_AS,18891774
18812533,SAME_AS,18891775
18782099,SAME_AS,18891775
18812534,SAME_AS,18891776
18781846,SAME_AS,18891777
18812535,SAME_AS,18891777
18781851,SAME_AS,18891778
18812537,SAME_AS,18891778
18781848,SAME_AS,18891779
18781849,SAME_AS,18891780
18782077,SAME_AS,18891782
18811776,SAME_AS,18891782
18571724,SAME_AS,18891782
18782078,SAME_AS,18891783
18571826,SAME_AS,18891783
18811777,SAME_AS,18891783
18782079,SAME_AS,18891784
18811778,SAME_AS,18891784
18811779,SAME_AS,18891785
18782080,SAME_AS,18891785
18782081,SAME_AS,18891786
18811780,SAME_AS,18891786
18811781,SAME_AS,18891787
18782101,SAME_AS,18891789
18811811,SAME_AS,18891789
18571893,SAME_AS,18891791
18782084,SAME_AS,18891791
18811793,SAME_AS,18891791
18811782,SAME_AS,18891798
18782619,SAME_AS,18891798
18782063,SAME_AS,18891798
18812717,SAME_AS,18891798
18811783,SAME_AS,18891799
18782065,SAME_AS,18891799
18572350,SAME_AS,18891800
18782066,SAME_AS,18891800
18811784,SAME_AS,18891800
18811785,SAME_AS,18891801
18782068,SAME_AS,18891802
18811786,SAME_AS,18891802
18782069,SAME_AS,18891803
18811787,SAME_AS,18891803
18811788,SAME_AS,18891804
18811789,SAME_AS,18891805
18811790,SAME_AS,18891807
18782064,SAME_AS,18891807
18782091,SAME_AS,18891808
18811801,SAME_AS,18891808
18811807,SAME_AS,18891811
18782095,SAME_AS,18891811
18811805,SAME_AS,18891812
18782096,SAME_AS,18891812
18811806,SAME_AS,18891813
18571839,SAME_AS,18891816
18811808,SAME_AS,18891816
18782097,SAME_AS,18891816
18782098,SAME_AS,18891817
18782103,SAME_AS,18891818
18811813,SAME_AS,18891818
18782104,SAME_AS,18891819
18571844,SAME_AS,18891819
18811814,SAME_AS,18891819
18782105,SAME_AS,18891820
18811815,SAME_AS,18891820
18570888,SAME_AS,18891821
18811818,SAME_AS,18891821
18781920,SAME_AS,18891821
18811819,SAME_AS,18891822
18781921,SAME_AS,18891822
18571017,SAME_AS,18891822
18781922,SAME_AS,18891823
18811820,SAME_AS,18891823
18811821,SAME_AS,18891824
18811822,SAME_AS,18891825
18781924,SAME_AS,18891825
18572245,SAME_AS,18891826
18811823,SAME_AS,18891826
18782110,SAME_AS,18891826
18782116,SAME_AS,18891828
18811829,SAME_AS,18891828
18811830,SAME_AS,18891829
18571884,SAME_AS,18891829
18782117,SAME_AS,18891829
18811832,SAME_AS,18891831
18782120,SAME_AS,18891831
18811833,SAME_AS,18891832
18782121,SAME_AS,18891832
18811835,SAME_AS,18891833
18782123,SAME_AS,18891833
18811838,SAME_AS,18891834
18782126,SAME_AS,18891834
18782122,SAME_AS,18891836
18782124,SAME_AS,18891837
18811836,SAME_AS,18891837
18811837,SAME_AS,18891838
18782125,SAME_AS,18891838
18811839,SAME_AS,18891839
18571640,SAME_AS,18891840
18811840,SAME_AS,18891840
18781893,SAME_AS,18891840
18811841,SAME_AS,18891841
18571657,SAME_AS,18891841
18811844,SAME_AS,18891842
18781897,SAME_AS,18891842
18780777,SAME_AS,18891843
18810846,SAME_AS,18891843
18811082,SAME_AS,18891844
18781009,SAME_AS,18891844
18782136,SAME_AS,18891848
18811848,SAME_AS,18891848
18811849,SAME_AS,18891849
18570713,SAME_AS,18891849
18782137,SAME_AS,18891849
18781037,SAME_AS,18891850
18811121,SAME_AS,18891850
18782092,SAME_AS,18891851
18811802,SAME_AS,18891851
18812546,SAME_AS,18891853
18571780,SAME_AS,18891853
18812547,SAME_AS,18891854
18570971,SAME_AS,18891854
18812548,SAME_AS,18891855
18812549,SAME_AS,18891856
18811617,SAME_AS,18891861
18781888,SAME_AS,18891861
18572445,SAME_AS,18891861
18572254,SAME_AS,18891862
18811618,SAME_AS,18891862
18781889,SAME_AS,18891862
18781890,SAME_AS,18891863
18811619,SAME_AS,18891863
18811620,SAME_AS,18891864
18811621,SAME_AS,18891865
18781891,SAME_AS,18891867
18572255,SAME_AS,18891868
18781892,SAME_AS,18891868
18811623,SAME_AS,18891868
18812287,SAME_AS,18891869
18811760,SAME_AS,18891870
18782051,SAME_AS,18891870
18812439,SAME_AS,18891871
18781950,SAME_AS,18891871
18812440,SAME_AS,18891872
18781951,SAME_AS,18891872
18571725,SAME_AS,18891872
18781952,SAME_AS,18891873
18812441,SAME_AS,18891873
18572147,SAME_AS,18891876
18812850,SAME_AS,18891876
18782469,SAME_AS,18891876
18782471,SAME_AS,18891878
18812852,SAME_AS,18891878
18570287,SAME_AS,18891882
18811658,SAME_AS,18891883
18811660,SAME_AS,18891884
18781991,SAME_AS,18891885
18811697,SAME_AS,18891885
18811699,SAME_AS,18891886
18781993,SAME_AS,18891886
18811700,SAME_AS,18891887
18781994,SAME_AS,18891887
18811701,SAME_AS,18891888
18782205,SAME_AS,18891890
18810809,SAME_AS,18891896
18780699,SAME_AS,18891896
18811672,SAME_AS,18891898
18781970,SAME_AS,18891898
18781982,SAME_AS,18891899
18571880,SAME_AS,18891899
18572404,SAME_AS,18891900
18811674,SAME_AS,18891901
18781972,SAME_AS,18891901
18781973,SAME_AS,18891902
18572309,SAME_AS,18891905
18811677,SAME_AS,18891905
18811678,SAME_AS,18891906
18571613,SAME_AS,18891906
18811679,SAME_AS,18891907
18781956,SAME_AS,18891917
18811650,SAME_AS,18891917
18781469,SAME_AS,18891918
18811995,SAME_AS,18891918
18811992,SAME_AS,18891919
18781466,SAME_AS,18891919
18811901,SAME_AS,18891924
18811902,SAME_AS,18891925
18571741,SAME_AS,18891925
18781491,SAME_AS,18891925
18781493,SAME_AS,18891926
18811903,SAME_AS,18891926
18811904,SAME_AS,18891927
18781494,SAME_AS,18891927
18811048,SAME_AS,18891929
18781621,SAME_AS,18891930
18812042,SAME_AS,18891930
18781623,SAME_AS,18891931
18812043,SAME_AS,18891931
18781622,SAME_AS,18891932
18812044,SAME_AS,18891932
18811913,SAME_AS,18891938
18781500,SAME_AS,18891938
18781501,SAME_AS,18891939
18811914,SAME_AS,18891939
18781505,SAME_AS,18891940
18811916,SAME_AS,18891940
18811915,SAME_AS,18891941
18781502,SAME_AS,18891941
18781503,SAME_AS,18891942
18811917,SAME_AS,18891942
18811905,SAME_AS,18891943
18780218,SAME_AS,18891943
18780219,SAME_AS,18891944
18811906,SAME_AS,18891944
18811907,SAME_AS,18891945
18780220,SAME_AS,18891945
18811908,SAME_AS,18891946
18780221,SAME_AS,18891946
18811909,SAME_AS,18891947
18571868,SAME_AS,18891948
18811043,SAME_AS,18891948
18780980,SAME_AS,18891948
18570940,SAME_AS,18891949
18812405,SAME_AS,18891949
18781373,SAME_AS,18891949
18780981,SAME_AS,18891950
18811044,SAME_AS,18891950
18811045,SAME_AS,18891951
18780982,SAME_AS,18891951
18781024,SAME_AS,18891952
18811107,SAME_AS,18891952
18811108,SAME_AS,18891953
18781025,SAME_AS,18891953
18571700,SAME_AS,18891953
18811110,SAME_AS,18891954
18781027,SAME_AS,18891954
18811942,SAME_AS,18891955
18781506,SAME_AS,18891955
18572236,SAME_AS,18891955
18811943,SAME_AS,18891956
18781507,SAME_AS,18891956
18571588,SAME_AS,18891956
18781508,SAME_AS,18891957
18811944,SAME_AS,18891957
18811945,SAME_AS,18891958
18811940,SAME_AS,18891960
18781531,SAME_AS,18891960
18571583,SAME_AS,18891960
18811941,SAME_AS,18891961
18781530,SAME_AS,18891961
18571587,SAME_AS,18891961
18780819,SAME_AS,18891963
18810825,SAME_AS,18891963
18811201,SAME_AS,18891964
18781442,SAME_AS,18891964
18781441,SAME_AS,18891967
18811200,SAME_AS,18891967
18811206,SAME_AS,18891968
18811976,SAME_AS,18891971
18781562,SAME_AS,18891971
18572208,SAME_AS,18891971
18811977,SAME_AS,18891972
18781563,SAME_AS,18891972
18781566,SAME_AS,18891973
18781567,SAME_AS,18891974
18811979,SAME_AS,18891974
18811978,SAME_AS,18891975
18572213,SAME_AS,18891975
18781564,SAME_AS,18891975
18780500,SAME_AS,18891976
18810579,SAME_AS,18891976
18812013,SAME_AS,18891979
18781583,SAME_AS,18891979
18812727,SAME_AS,18891980
18781586,SAME_AS,18891981
18812016,SAME_AS,18891981
18812021,SAME_AS,18891982
18781588,SAME_AS,18891982
18571396,SAME_AS,18891983
18781589,SAME_AS,18891983
18812022,SAME_AS,18891983
18781590,SAME_AS,18891984
18812023,SAME_AS,18891984
18812159,SAME_AS,18891986
18781732,SAME_AS,18891986
18781602,SAME_AS,18891987
18812033,SAME_AS,18891987
18812032,SAME_AS,18891989
18781601,SAME_AS,18891989
18812036,SAME_AS,18891990
18812037,SAME_AS,18891991
18812018,SAME_AS,18891992
18781591,SAME_AS,18891992
18572344,SAME_AS,18891993
18812019,SAME_AS,18891993
18781592,SAME_AS,18891993
18781593,SAME_AS,18891994
18812020,SAME_AS,18891994
18810053,SAME_AS,18891997
18571993,SAME_AS,18891998
18812181,SAME_AS,18891998
18812182,SAME_AS,18891999
18812183,SAME_AS,18892000
18812184,SAME_AS,18892001
18781713,SAME_AS,18892003
18812142,SAME_AS,18892003
18812102,SAME_AS,18892005
18781680,SAME_AS,18892005
18781681,SAME_AS,18892006
18812103,SAME_AS,18892006
18812104,SAME_AS,18892007
18781682,SAME_AS,18892007
18812105,SAME_AS,18892008
18781683,SAME_AS,18892008
18780068,SAME_AS,18892010
18812057,SAME_AS,18892011
18781630,SAME_AS,18892011
18781670,SAME_AS,18892013
18812091,SAME_AS,18892013
18812092,SAME_AS,18892014
18781671,SAME_AS,18892014
18572313,SAME_AS,18892014
18781673,SAME_AS,18892015
18812094,SAME_AS,18892015
18781674,SAME_AS,18892016
18812095,SAME_AS,18892016
18811971,SAME_AS,18892017
18781554,SAME_AS,18892017
18572235,SAME_AS,18892020
18781509,SAME_AS,18892020
18811918,SAME_AS,18892020
18812741,SAME_AS,18892021
18811921,SAME_AS,18892024
18781653,SAME_AS,18892025
18812076,SAME_AS,18892025
18572268,SAME_AS,18892025
18781514,SAME_AS,18892027
18811923,SAME_AS,18892027
18780908,SAME_AS,18892029
18570916,SAME_AS,18892029
18810929,SAME_AS,18892029
18780909,SAME_AS,18892030
18572259,SAME_AS,18892030
18810930,SAME_AS,18892030
18810931,SAME_AS,18892031
18780910,SAME_AS,18892031
18780911,SAME_AS,18892032
18810932,SAME_AS,18892032
18810933,SAME_AS,18892033
18780912,SAME_AS,18892033
18810934,SAME_AS,18892034
18781526,SAME_AS,18892037
18811934,SAME_AS,18892037
18811936,SAME_AS,18892039
18781527,SAME_AS,18892039
18811938,SAME_AS,18892040
18781525,SAME_AS,18892040
18781542,SAME_AS,18892041
18571004,SAME_AS,18892041
18781543,SAME_AS,18892042
18571264,SAME_AS,18892042
18781544,SAME_AS,18892043
18812004,SAME_AS,18892045
18812005,SAME_AS,18892046
18811967,SAME_AS,18892048
18571909,SAME_AS,18892048
18811968,SAME_AS,18892049
18781552,SAME_AS,18892049
18781555,SAME_AS,18892050
18781556,SAME_AS,18892051
18811972,SAME_AS,18892051
18811973,SAME_AS,18892052
18781557,SAME_AS,18892052
18781558,SAME_AS,18892053
18811974,SAME_AS,18892053
18811975,SAME_AS,18892054
18811970,SAME_AS,18892055
18781559,SAME_AS,18892055
18812160,SAME_AS,18892056
18781733,SAME_AS,18892056
18780034,SAME_AS,18892057
18811983,SAME_AS,18892057
18572070,SAME_AS,18892058
18811986,SAME_AS,18892058
18780035,SAME_AS,18892058
18811988,SAME_AS,18892060
18780038,SAME_AS,18892061
18811989,SAME_AS,18892061
18811990,SAME_AS,18892062
18780039,SAME_AS,18892062
18572262,SAME_AS,18892063
18812006,SAME_AS,18892063
18781568,SAME_AS,18892063
18781569,SAME_AS,18892064
18812007,SAME_AS,18892064
18571549,SAME_AS,18892064
18812008,SAME_AS,18892065
18781570,SAME_AS,18892065
18781571,SAME_AS,18892066
18812009,SAME_AS,18892066
18782061,SAME_AS,18892067
18570654,SAME_AS,18892067
18810415,SAME_AS,18892067
18782062,SAME_AS,18892068
18812700,SAME_AS,18892068
18812701,SAME_AS,18892069
18812025,SAME_AS,18892073
18781595,SAME_AS,18892073
18570915,SAME_AS,18892077
18812029,SAME_AS,18892077
18781598,SAME_AS,18892077
18780776,SAME_AS,18892078
18572421,SAME_AS,18892078
18810845,SAME_AS,18892078
18810847,SAME_AS,18892079
18780778,SAME_AS,18892079
18812609,SAME_AS,18892080
18812610,SAME_AS,18892081
18781624,SAME_AS,18892085
18570361,SAME_AS,18892085
18812039,SAME_AS,18892085
18571490,SAME_AS,18892086
18812040,SAME_AS,18892086
18812041,SAME_AS,18892087
18781628,SAME_AS,18892088
18572280,SAME_AS,18892088
18812055,SAME_AS,18892088
18572283,SAME_AS,18892089
18781631,SAME_AS,18892089
18812058,SAME_AS,18892089
18781633,SAME_AS,18892090
18570543,SAME_AS,18892090
18812059,SAME_AS,18892090
18781639,SAME_AS,18892094
18812066,SAME_AS,18892094
18782611,SAME_AS,18892095
18812068,SAME_AS,18892095
18572288,SAME_AS,18892096
18812069,SAME_AS,18892096
18812067,SAME_AS,18892101
18781640,SAME_AS,18892101
18812152,SAME_AS,18892102
18781698,SAME_AS,18892103
18572353,SAME_AS,18892103
18812124,SAME_AS,18892103
18812083,SAME_AS,18892106
18781660,SAME_AS,18892106
18812084,SAME_AS,18892107
18781661,SAME_AS,18892107
18572037,SAME_AS,18892107
18812085,SAME_AS,18892108
18781662,SAME_AS,18892108
18781664,SAME_AS,18892109
18812086,SAME_AS,18892109
18812087,SAME_AS,18892110
18781665,SAME_AS,18892110
18812143,SAME_AS,18892111
18781711,SAME_AS,18892111
18811026,SAME_AS,18892112
18780903,SAME_AS,18892112
18572269,SAME_AS,18892116
18572081,SAME_AS,18892117
18812256,SAME_AS,18892117
18782417,SAME_AS,18892117
18781689,SAME_AS,18892120
18812112,SAME_AS,18892120
18572316,SAME_AS,18892120
18781690,SAME_AS,18892121
18812113,SAME_AS,18892121
18572320,SAME_AS,18892122
18812116,SAME_AS,18892122
18782740,SAME_AS,18892122
18782742,SAME_AS,18892124
18812118,SAME_AS,18892124
18812119,SAME_AS,18892125
18782744,SAME_AS,18892125
18812120,SAME_AS,18892126
18781696,SAME_AS,18892128
18812123,SAME_AS,18892129
18781697,SAME_AS,18892129
18812130,SAME_AS,18892131
18781700,SAME_AS,18892132
18572357,SAME_AS,18892132
18812126,SAME_AS,18892132
18812128,SAME_AS,18892133
18781703,SAME_AS,18892133
18812129,SAME_AS,18892134
18781701,SAME_AS,18892134
18812090,SAME_AS,18892135
18781667,SAME_AS,18892135
18781704,SAME_AS,18892136
18812131,SAME_AS,18892136
18781705,SAME_AS,18892137
18812132,SAME_AS,18892137
18812135,SAME_AS,18892138
18781707,SAME_AS,18892138
18812134,SAME_AS,18892139
18781708,SAME_AS,18892139
18781709,SAME_AS,18892142
18812139,SAME_AS,18892142
18812141,SAME_AS,18892143
18781710,SAME_AS,18892143
18572363,SAME_AS,18892144
18781712,SAME_AS,18892144
18812140,SAME_AS,18892144
18812138,SAME_AS,18892145
18781715,SAME_AS,18892145
18781716,SAME_AS,18892146
18572337,SAME_AS,18892146
18812144,SAME_AS,18892146
18781717,SAME_AS,18892147
18812145,SAME_AS,18892147
18572367,SAME_AS,18892147
18781720,SAME_AS,18892148
18812148,SAME_AS,18892148
18781721,SAME_AS,18892149
18812149,SAME_AS,18892149
18781724,SAME_AS,18892150
18812151,SAME_AS,18892150
18812154,SAME_AS,18892151
18570474,SAME_AS,18892151
18781727,SAME_AS,18892151
18781725,SAME_AS,18892154
18812153,SAME_AS,18892154
18781729,SAME_AS,18892157
18812156,SAME_AS,18892157
18572377,SAME_AS,18892157
18812157,SAME_AS,18892158
18781730,SAME_AS,18892158
18781734,SAME_AS,18892159
18812161,SAME_AS,18892159
18781735,SAME_AS,18892160
18571670,SAME_AS,18892160
18812162,SAME_AS,18892160
18812108,SAME_AS,18892161
18572411,SAME_AS,18892161
18781688,SAME_AS,18892161
18781718,SAME_AS,18892162
18812147,SAME_AS,18892162
18811198,SAME_AS,18892163
18812407,SAME_AS,18892165
18781736,SAME_AS,18892166
18781748,SAME_AS,18892169
18572045,SAME_AS,18892169
18812173,SAME_AS,18892169
18781754,SAME_AS,18892170
18812174,SAME_AS,18892170
18572009,SAME_AS,18892170
18781731,SAME_AS,18892171
18812158,SAME_AS,18892171
18812175,SAME_AS,18892172
18781752,SAME_AS,18892172
18812176,SAME_AS,18892175
18781762,SAME_AS,18892175
18572414,SAME_AS,18892175
18812177,SAME_AS,18892176
18781763,SAME_AS,18892176
18812178,SAME_AS,18892177
18572416,SAME_AS,18892177
18781764,SAME_AS,18892177
18812180,SAME_AS,18892178
18781766,SAME_AS,18892178
18812185,SAME_AS,18892179
18782363,SAME_AS,18892179
18572108,SAME_AS,18892179
18812186,SAME_AS,18892180
18782364,SAME_AS,18892180
18782365,SAME_AS,18892181
18812187,SAME_AS,18892181
18812190,SAME_AS,18892182
18782366,SAME_AS,18892182
18810326,SAME_AS,18892183
18780298,SAME_AS,18892183
18781135,SAME_AS,18892184
18812217,SAME_AS,18892184
18812223,SAME_AS,18892185
18781999,SAME_AS,18892189
18811706,SAME_AS,18892189
18812221,SAME_AS,18892193
18812226,SAME_AS,18892194
18812227,SAME_AS,18892196
18812222,SAME_AS,18892197
18572099,SAME_AS,18892197
18780088,SAME_AS,18892198
18810096,SAME_AS,18892198
18812269,SAME_AS,18892201
18572086,SAME_AS,18892201
18782616,SAME_AS,18892202
18812875,SAME_AS,18892202
18782477,SAME_AS,18892206
18811854,SAME_AS,18892206
18782478,SAME_AS,18892207
18811855,SAME_AS,18892207
18782479,SAME_AS,18892208
18811856,SAME_AS,18892208
18811857,SAME_AS,18892209
18571671,SAME_AS,18892211
18781498,SAME_AS,18892211
18811911,SAME_AS,18892212
18781499,SAME_AS,18892212
18811912,SAME_AS,18892213
18812255,SAME_AS,18892216
18782418,SAME_AS,18892217
18812257,SAME_AS,18892217
18782046,SAME_AS,18892218
18812258,SAME_AS,18892218
18812259,SAME_AS,18892219
18572450,SAME_AS,18892221
18812263,SAME_AS,18892221
18812264,SAME_AS,18892222
18782423,SAME_AS,18892222
18571519,SAME_AS,18892222
18782424,SAME_AS,18892223
18812265,SAME_AS,18892223
18571520,SAME_AS,18892223
18812194,SAME_AS,18892229
18782372,SAME_AS,18892229
18572417,SAME_AS,18892230
18782373,SAME_AS,18892230
18812195,SAME_AS,18892230
18812196,SAME_AS,18892231
18780239,SAME_AS,18892234
18810246,SAME_AS,18892234
18810247,SAME_AS,18892235
18810248,SAME_AS,18892237
18571972,SAME_AS,18892238
18782383,SAME_AS,18892238
18812213,SAME_AS,18892238
18812214,SAME_AS,18892239
18571977,SAME_AS,18892240
18810901,SAME_AS,18892240
18780881,SAME_AS,18892240
18780504,SAME_AS,18892243
18570695,SAME_AS,18892243
18812219,SAME_AS,18892243
18810958,SAME_AS,18892244
18812218,SAME_AS,18892245
18780503,SAME_AS,18892245
18812228,SAME_AS,18892246
18782392,SAME_AS,18892246
18571548,SAME_AS,18892247
18812229,SAME_AS,18892247
18812230,SAME_AS,18892248
18782394,SAME_AS,18892248
18812231,SAME_AS,18892249
18782395,SAME_AS,18892249
18812234,SAME_AS,18892250
18782399,SAME_AS,18892250
18812235,SAME_AS,18892251
18782400,SAME_AS,18892251
18571415,SAME_AS,18892255
18812239,SAME_AS,18892255
18782401,SAME_AS,18892255
18782403,SAME_AS,18892256
18812241,SAME_AS,18892256
18812242,SAME_AS,18892257
18782404,SAME_AS,18892257
18812931,SAME_AS,18892262
18571547,SAME_AS,18892262
18782558,SAME_AS,18892262
18812933,SAME_AS,18892263
18782560,SAME_AS,18892263
18782561,SAME_AS,18892264
18812934,SAME_AS,18892264
18572085,SAME_AS,18892265
18812267,SAME_AS,18892265
18571397,SAME_AS,18892266
18812268,SAME_AS,18892266
18572082,SAME_AS,18892267
18812266,SAME_AS,18892267
18782425,SAME_AS,18892267
18812479,SAME_AS,18892268
18781795,SAME_AS,18892268
18571153,SAME_AS,18892268
18781799,SAME_AS,18892269
18812280,SAME_AS,18892270
18780864,SAME_AS,18892270
18812281,SAME_AS,18892271
18780775,SAME_AS,18892271
18812283,SAME_AS,18892275
18570123,SAME_AS,18892275
18812285,SAME_AS,18892276
18782444,SAME_AS,18892276
18782466,SAME_AS,18892277
18812297,SAME_AS,18892277
18812295,SAME_AS,18892278
18782467,SAME_AS,18892278
18812296,SAME_AS,18892279
18782468,SAME_AS,18892279
18782475,SAME_AS,18892280
18812299,SAME_AS,18892280
18572028,SAME_AS,18892280
18812300,SAME_AS,18892281
18810764,SAME_AS,18892285
18780748,SAME_AS,18892285
18810335,SAME_AS,18892286
18780308,SAME_AS,18892286
18781464,SAME_AS,18892288
18572162,SAME_AS,18892288
18811852,SAME_AS,18892288
18811853,SAME_AS,18892289
18780206,SAME_AS,18892292
18570174,SAME_AS,18892292
18810242,SAME_AS,18892292
18810243,SAME_AS,18892293
18780207,SAME_AS,18892293
18812308,SAME_AS,18892294
18812307,SAME_AS,18892298
18572360,SAME_AS,18892299
18782493,SAME_AS,18892299
18812309,SAME_AS,18892299
18782495,SAME_AS,18892300
18812311,SAME_AS,18892300
18782494,SAME_AS,18892301
18812310,SAME_AS,18892301
18781842,SAME_AS,18892302
18812528,SAME_AS,18892302
18810570,SAME_AS,18892305
18780522,SAME_AS,18892305
18782405,SAME_AS,18892306
18812243,SAME_AS,18892306
18812313,SAME_AS,18892307
18812317,SAME_AS,18892309
18782509,SAME_AS,18892309
18782510,SAME_AS,18892310
18812318,SAME_AS,18892310
18812323,SAME_AS,18892311
18782511,SAME_AS,18892311
18812322,SAME_AS,18892314
18782244,SAME_AS,18892319
18812345,SAME_AS,18892319
18571208,SAME_AS,18892319
18782245,SAME_AS,18892320
18812346,SAME_AS,18892320
18782251,SAME_AS,18892321
18812350,SAME_AS,18892321
18782277,SAME_AS,18892322
18812351,SAME_AS,18892322
18782278,SAME_AS,18892323
18812344,SAME_AS,18892323
18782286,SAME_AS,18892324
18812360,SAME_AS,18892324
18782287,SAME_AS,18892325
18812361,SAME_AS,18892325
18782288,SAME_AS,18892326
18812364,SAME_AS,18892326
18812365,SAME_AS,18892327
18782289,SAME_AS,18892327
18812366,SAME_AS,18892329
18782262,SAME_AS,18892329
18812367,SAME_AS,18892330
18782291,SAME_AS,18892330
18782292,SAME_AS,18892331
18812368,SAME_AS,18892331
18812363,SAME_AS,18892332
18782257,SAME_AS,18892332
18571413,SAME_AS,18892332
18812381,SAME_AS,18892336
18782186,SAME_AS,18892336
18812383,SAME_AS,18892337
18782188,SAME_AS,18892337
18812917,SAME_AS,18892338
18812921,SAME_AS,18892340
18812923,SAME_AS,18892341
18812924,SAME_AS,18892342
18812925,SAME_AS,18892343
18812922,SAME_AS,18892344
18812387,SAME_AS,18892346
18571438,SAME_AS,18892346
18782319,SAME_AS,18892346
18812389,SAME_AS,18892347
18782320,SAME_AS,18892347
18571447,SAME_AS,18892347
18782294,SAME_AS,18892348
18812390,SAME_AS,18892348
18570611,SAME_AS,18892351
18810313,SAME_AS,18892351
18780585,SAME_AS,18892351
18810314,SAME_AS,18892352
18780586,SAME_AS,18892352
18810316,SAME_AS,18892353
18780588,SAME_AS,18892353
18780715,SAME_AS,18892355
18810820,SAME_AS,18892355
18810821,SAME_AS,18892356
18780716,SAME_AS,18892356
18570392,SAME_AS,18892356
18810822,SAME_AS,18892357
18780717,SAME_AS,18892357
18811313,SAME_AS,18892358
18781200,SAME_AS,18892358
18810311,SAME_AS,18892360
18810312,SAME_AS,18892361
18781342,SAME_AS,18892361
18812414,SAME_AS,18892363
18570267,SAME_AS,18892364
18812415,SAME_AS,18892364
18782332,SAME_AS,18892364
18812416,SAME_AS,18892365
18782333,SAME_AS,18892365
18812844,SAME_AS,18892366
18571535,SAME_AS,18892368
18782335,SAME_AS,18892368
18812424,SAME_AS,18892368
18812426,SAME_AS,18892370
18782338,SAME_AS,18892370
18812427,SAME_AS,18892371
18782339,SAME_AS,18892371
18571539,SAME_AS,18892373
18782341,SAME_AS,18892373
18812436,SAME_AS,18892373
18812438,SAME_AS,18892374
18782344,SAME_AS,18892374
18812443,SAME_AS,18892375
18782347,SAME_AS,18892375
18571546,SAME_AS,18892375
18571723,SAME_AS,18892376
18812444,SAME_AS,18892376
18782348,SAME_AS,18892376
18570557,SAME_AS,18892377
18812096,SAME_AS,18892377
18812097,SAME_AS,18892378
18781676,SAME_AS,18892378
18781677,SAME_AS,18892379
18812098,SAME_AS,18892379
18781678,SAME_AS,18892380
18812099,SAME_AS,18892380
18811049,SAME_AS,18892382
18780932,SAME_AS,18892382
18811050,SAME_AS,18892383
18780933,SAME_AS,18892383
18811051,SAME_AS,18892384
18812338,SAME_AS,18892386
18782166,SAME_AS,18892386
18570518,SAME_AS,18892386
18812339,SAME_AS,18892387
18782167,SAME_AS,18892387
18571367,SAME_AS,18892387
18812342,SAME_AS,18892388
18782170,SAME_AS,18892388
18782168,SAME_AS,18892389
18812340,SAME_AS,18892389
18782169,SAME_AS,18892390
18812341,SAME_AS,18892390
18812343,SAME_AS,18892391
18812352,SAME_AS,18892392
18571516,SAME_AS,18892392
18812353,SAME_AS,18892393
18782175,SAME_AS,18892393
18782177,SAME_AS,18892394
